OBJECTID,CT20,LABEL,ShapeSTArea,ShapeSTLength,centroid_lat,centroid_lon,nearest_facility_id,nearest_facility_name,nearest_facility_distance_km,nearest_facility_distance_miles,count_within_1km,count_within_5km,count_within_10km,count_within_15km,count_within_25km,count_within_1mi,count_within_3mi,count_within_5mi,count_within_10mi,count_within_15mi
5624,209402,2094.02,1466351.837027795,4849.913833690652,34.05466673455683,-118.27723312138548,413,YOU CAN ALCOHOL AND DRUG COUNSELING AND EDUCATION PROGRAM,10.566,6.565,0,0,0,5,12,0,0,0,6,9
5625,209403,2094.03,1487534.1129339985,4882.443510399631,34.053137631051065,-118.27385677826985,413,YOU CAN ALCOHOL AND DRUG COUNSELING AND EDUCATION PROGRAM,10.421,6.475,0,0,0,5,11,0,0,0,6,10
5626,209510,2095.10,1964228.796550837,5807.663543513566,34.05296748521143,-118.28197054869021,413,YOU CAN ALCOHOL AND DRUG COUNSELING AND EDUCATION PROGRAM,10.358,6.436,0,0,0,6,12,0,0,0,6,9
5627,209520,2095.20,2488320.2673909967,6468.36071291443,34.0505567746688,-118.27696248924113,413,YOU CAN ALCOHOL AND DRUG COUNSELING AND EDUCATION PROGRAM,10.111,6.283,0,0,0,5,11,0,0,0,6,10
5628,209810,2098.10,1612737.6661822835,5415.906958145816,34.04912212883181,-118.28235706320683,413,YOU CAN ALCOHOL AND DRUG COUNSELING AND EDUCATION PROGRAM,9.929,6.17,0,0,1,6,11,0,0,0,6,10
5629,209820,2098.20,1927868.325815419,5690.534786011756,34.04721808547902,-118.27826696078286,413,YOU CAN ALCOHOL AND DRUG COUNSELING AND EDUCATION PROGRAM,9.733,6.048,0,0,1,5,11,0,0,0,6,10
5630,210010,2100.10,4402120.023029998,8907.430263843518,34.04685508339297,-118.27232201258998,413,YOU CAN ALCOHOL AND DRUG COUNSELING AND EDUCATION PROGRAM,9.741,6.053,0,0,1,5,11,0,0,0,6,11
5631,211000,2110.00,28596678.153370444,25170.33175847283,34.06779071992261,-118.33175397096187,524,FORWARD RECOVERY SOLUTIONS,6.527,4.056,0,0,2,5,8,0,0,1,5,8
5632,211121,2111.21,2302635.5782996644,7588.943499599046,34.07301482928092,-118.28542276798466,524,FORWARD RECOVERY SOLUTIONS,10.821,6.724,0,0,0,6,10,0,0,0,6,10
5633,211122,2111.22,3934733.820159645,8274.051867988455,34.0726841827917,-118.28923560028717,524,FORWARD RECOVERY SOLUTIONS,10.47,6.506,0,0,0,6,10,0,0,0,6,9
5634,211123,2111.23,1851716.0456623498,6798.256628968267,34.06272313033173,-118.28720257184834,524,FORWARD RECOVERY SOLUTIONS,10.497,6.523,0,0,0,6,10,0,0,0,6,10
5635,211124,2111.24,4252116.000799734,8179.690836849897,34.06633794100703,-118.28804538667927,524,FORWARD RECOVERY SOLUTIONS,10.464,6.502,0,0,0,6,10,0,0,0,6,10
5636,211201,2112.01,1500115.6634602118,4915.797810777625,34.07453428759364,-118.29848151167835,524,FORWARD RECOVERY SOLUTIONS,9.682,6.016,0,0,1,5,10,0,0,0,6,8
5637,211202,2112.02,1928500.754112558,5559.519693549247,34.07452576740185,-118.2941251669148,524,FORWARD RECOVERY SOLUTIONS,10.072,6.259,0,0,0,6,10,0,0,0,6,9
5638,211310,2113.10,1549310.5340293883,4998.404246878873,34.07091399677368,-118.29850503042714,524,FORWARD RECOVERY SOLUTIONS,9.594,5.961,0,0,1,5,10,0,0,0,6,8
5639,211320,2113.20,2004977.2149454537,5674.508817546561,34.070876326494,-118.29415159866268,524,FORWARD RECOVERY SOLUTIONS,9.987,6.206,0,0,1,6,10,0,0,0,6,9
5640,211410,2114.10,2914743.7786198272,7500.754844412297,34.072619063219385,-118.30732766020016,524,FORWARD RECOVERY SOLUTIONS,8.84,5.493,0,0,1,5,9,0,0,0,6,8
5641,211420,2114.20,4101871.117971389,8393.585104120997,34.07264119706851,-118.3029545282699,524,FORWARD RECOVERY SOLUTIONS,9.233,5.737,0,0,1,5,10,0,0,0,6,8
5642,211500,2115.00,9784611.949885007,13106.019300209411,34.07246136316298,-118.31527178361127,524,FORWARD RECOVERY SOLUTIONS,8.125,5.049,0,0,2,5,8,0,0,0,5,8
5643,211701,2117.01,7012738.230793202,10536.811437741151,34.06534535874483,-118.31846529124803,524,FORWARD RECOVERY SOLUTIONS,7.675,4.769,0,0,2,5,9,0,0,1,5,8
5644,211703,2117.03,1981686.8796683494,5697.205811942579,34.067151498144966,-118.3115942026934,524,FORWARD RECOVERY SOLUTIONS,8.332,5.177,0,0,2,5,9,0,0,0,6,8
5645,211704,2117.04,1990706.1228259953,5747.498383360497,34.06351630581868,-118.31159053230986,524,FORWARD RECOVERY SOLUTIONS,8.272,5.14,0,0,2,5,9,0,0,0,6,8
5646,211802,2118.02,3502699.2514560902,7938.572086404726,34.06354229300358,-118.30473760930789,524,FORWARD RECOVERY SOLUTIONS,8.899,5.53,0,0,1,5,10,0,0,0,6,9
5647,211803,2118.03,1501836.6231598463,4915.856684102395,34.067192811052365,-118.30224444967165,524,FORWARD RECOVERY SOLUTIONS,9.182,5.706,0,0,1,5,10,0,0,0,6,8
5648,211804,2118.04,2001609.5982249037,5672.183285175022,34.06716675751917,-118.3066189283362,524,FORWARD RECOVERY SOLUTIONS,8.784,5.458,0,0,1,5,9,0,0,0,6,8
5649,211910,2119.10,1485020.0879704456,4890.39936300982,34.067212641970855,-118.29851576338643,524,FORWARD RECOVERY SOLUTIONS,9.522,5.917,0,0,1,6,10,0,0,0,6,9
5650,211921,2119.21,997421.5873320452,4152.132573505521,34.06723689387133,-118.2929142025573,524,FORWARD RECOVERY SOLUTIONS,10.033,6.234,0,0,0,6,10,0,0,0,6,10
5651,211922,2119.22,999882.1878276069,4155.338502080347,34.067226990777776,-118.29541033378857,524,FORWARD RECOVERY SOLUTIONS,9.805,6.093,0,0,1,6,10,0,0,0,6,10
5652,212101,2121.01,1999632.817507157,5670.100104297958,34.06360044103591,-118.29415358905614,524,FORWARD RECOVERY SOLUTIONS,9.869,6.132,0,0,1,6,10,0,0,0,6,10
5653,212102,2121.02,1492493.5610729747,4902.634444695194,34.063577460442126,-118.29850973084338,524,FORWARD RECOVERY SOLUTIONS,9.47,5.884,0,0,1,6,10,0,0,0,6,9
5654,212202,2122.02,2222402.7280728286,6482.090647282603,34.056370629705974,-118.2879441742601,524,FORWARD RECOVERY SOLUTIONS,10.389,6.456,0,0,0,6,11,0,0,0,6,10
5655,212203,2122.03,1144315.9299321075,4500.812925951627,34.05976699981911,-118.29036835275909,524,FORWARD RECOVERY SOLUTIONS,10.182,6.327,0,0,0,6,10,0,0,0,6,10
5656,212204,2122.04,2294672.7555941925,6149.261568261918,34.059830088763654,-118.28654454172774,524,FORWARD RECOVERY SOLUTIONS,10.534,6.545,0,0,0,6,10,0,0,0,6,10
5657,212303,2123.03,1675360.5486684816,5219.253927172561,34.059768152764285,-118.29352658603119,524,FORWARD RECOVERY SOLUTIONS,9.891,6.146,0,0,1,6,10,0,0,0,6,10
5658,212304,2123.04,2213842.598516764,6305.425674003436,34.059858611302424,-118.29792656356494,524,FORWARD RECOVERY SOLUTIONS,9.487,5.895,0,0,1,6,10,0,0,0,6,9
5659,212305,2123.05,1163116.7275934005,4358.271391931378,34.05610864036406,-118.29817458609585,524,FORWARD RECOVERY SOLUTIONS,9.446,5.87,0,0,1,6,10,0,0,0,6,9
5660,212306,2123.06,1742931.957435595,5316.961444581548,34.05613283461065,-118.29408483777921,524,FORWARD RECOVERY SOLUTIONS,9.823,6.104,0,0,1,6,10,0,0,0,6,10
5661,212410,2124.10,1691952.9620700658,5550.696623713877,34.059565543377595,-118.30223831288548,524,FORWARD RECOVERY SOLUTIONS,9.089,5.648,0,0,1,6,10,0,0,0,6,9
5662,212420,2124.20,1544109.3678985748,4956.629219675437,34.05609247930018,-118.3019898558343,524,FORWARD RECOVERY SOLUTIONS,9.095,5.651,0,0,1,6,10,0,0,0,6,9
5663,212501,2125.01,856756.822717764,3804.129905778363,34.05607487594111,-118.30537589137877,524,FORWARD RECOVERY SOLUTIONS,8.783,5.458,0,0,2,5,9,0,0,0,6,9
5664,212502,2125.02,3068569.8026963533,8256.683306553472,34.058646513697596,-118.30697959702783,524,FORWARD RECOVERY SOLUTIONS,8.647,5.373,0,0,2,5,9,0,0,0,6,9
5665,212610,2126.10,3844339.7095462726,8377.370831883904,34.05984964042662,-118.3138819802399,524,FORWARD RECOVERY SOLUTIONS,8.021,4.984,0,0,2,5,9,0,0,1,6,9
5666,212620,2126.20,3106627.795033739,7948.079843150263,34.05636559791348,-118.3130718865634,524,FORWARD RECOVERY SOLUTIONS,8.075,5.018,0,0,2,5,9,0,0,0,6,9
5667,212701,2127.01,5054873.233599982,10686.75728685566,34.0543085292335,-118.31932611868464,524,FORWARD RECOVERY SOLUTIONS,7.495,4.658,0,0,2,5,9,0,0,1,5,9
5668,212702,2127.02,9478753.94580984,13476.03799304575,34.058519550204686,-118.32620287434877,524,FORWARD RECOVERY SOLUTIONS,6.878,4.274,0,0,2,5,9,0,0,1,5,8
5669,212800,2128.00,8409458.775554378,11737.630776931599,34.05187106577935,-118.3306107044586,524,FORWARD RECOVERY SOLUTIONS,6.461,4.015,0,0,2,5,9,0,0,2,5,8
5670,212900,2129.00,4021574.8475992894,8954.956840942423,34.049458957880056,-118.32152714223568,524,FORWARD RECOVERY SOLUTIONS,7.312,4.544,0,0,2,5,9,0,0,1,5,9
5671,213100,2131.00,5780618.334880965,10508.28140935583,34.05064128414738,-118.31270502490459,524,FORWARD RECOVERY SOLUTIONS,8.115,5.043,0,0,2,5,9,0,0,0,6,9
5672,213201,2132.01,3605253.4574748133,8208.738577599714,34.052660706259,-118.3045423184548,524,FORWARD RECOVERY SOLUTIONS,8.859,5.505,0,0,2,6,9,0,0,0,6,9
5673,213202,2132.02,3637318.7577110464,8141.435728565725,34.0490342473168,-118.30451565853512,524,FORWARD RECOVERY SOLUTIONS,8.879,5.517,0,0,2,6,10,0,0,0,6,9
5674,213310,2133.10,3359268.73008161,7825.237355631868,34.05087911400928,-118.29790373657181,524,FORWARD RECOVERY SOLUTIONS,9.477,5.888,0,0,1,6,11,0,0,0,6,9
5675,213320,2133.20,3352280.5966360103,7850.587882485564,34.050887881813615,-118.29371216669887,524,FORWARD RECOVERY SOLUTIONS,9.862,6.128,0,0,1,6,11,0,0,0,6,9
5676,213401,2134.01,2110768.920332413,6327.274224967614,34.05371179833703,-118.28791476691106,524,FORWARD RECOVERY SOLUTIONS,10.389,6.456,0,0,0,6,11,0,0,0,6,9
5677,213402,2134.02,4217750.291558936,8305.579389305381,34.049845376951225,-118.28790043302838,413,YOU CAN ALCOHOL AND DRUG COUNSELING AND EDUCATION PROGRAM,10.012,6.221,0,0,0,6,11,0,0,0,6,9
5678,214000,2140.00,10887840.77612388,13352.897549412484,34.074858312612335,-118.34851421868646,524,FORWARD RECOVERY SOLUTIONS,5.325,3.309,0,0,3,5,9,0,0,2,5,8
5679,214100,2141.00,11929138.364128407,14127.687845857352,34.07466876741033,-118.33928607194984,524,FORWARD RECOVERY SOLUTIONS,6.096,3.788,0,0,2,5,8,0,0,2,5,8
5680,214400,2144.00,3705377.338903037,7957.457330866338,34.078171472703524,-118.35733983599008,524,FORWARD RECOVERY SOLUTIONS,4.799,2.982,0,1,3,5,10,0,1,2,5,9
5681,214501,2145.01,8098023.898889195,14036.475308576593,34.07124100288846,-118.35790704990988,524,FORWARD RECOVERY SOLUTIONS,4.371,2.716,0,1,3,5,10,0,1,2,5,8
5682,214503,2145.03,2500554.1944441944,6988.649483410389,34.066846719683895,-118.35412777791721,524,FORWARD RECOVERY SOLUTIONS,4.513,2.804,0,1,3,5,9,0,1,2,5,8
5683,214504,2145.04,1440309.9932598714,6176.152755169257,34.067125720489976,-118.35020169034676,524,FORWARD RECOVERY SOLUTIONS,4.867,3.024,0,1,3,5,8,0,0,2,5,8
5684,214505,2145.05,1338755.1668628731,7174.965633036844,34.06896144155649,-118.35064736635077,524,FORWARD RECOVERY SOLUTIONS,4.892,3.04,0,1,3,5,9,0,0,2,5,8
5685,214600,2146.00,6255700.508453354,10110.467175873304,34.07279228639085,-118.36565663494443,524,FORWARD RECOVERY SOLUTIONS,3.831,2.38,0,1,3,5,10,0,1,2,5,9
5686,214700,2147.00,6386540.360127091,10225.832364706259,34.06650172918715,-118.36616507865673,524,FORWARD RECOVERY SOLUTIONS,3.461,2.15,0,1,3,5,10,0,1,3,5,9
5687,214800,2148.00,6211394.760478844,11237.41318670217,34.071393738412766,-118.37306440178446,524,FORWARD RECOVERY SOLUTIONS,3.181,1.977,0,1,3,5,10,0,1,3,5,10
5688,214902,2149.02,5459260.394848717,9792.049109607333,34.07296173465343,-118.38010193184019,524,FORWARD RECOVERY SOLUTIONS,2.817,1.75,0,1,3,4,10,0,1,3,5,10
5689,214903,2149.03,1468982.6983175548,5606.669182044747,34.07425171839294,-118.38920293372853,524,FORWARD RECOVERY SOLUTIONS,2.465,1.532,0,2,3,4,10,0,1,3,5,10
5690,214904,2149.04,1896561.5918667011,5577.55144258935,34.07431251595661,-118.38573865866846,524,FORWARD RECOVERY SOLUTIONS,2.624,1.63,0,1,3,4,10,0,1,3,5,10
5691,215101,2151.01,3820631.8936737147,10271.581982307725,34.06365564773742,-118.35402149713865,524,FORWARD RECOVERY SOLUTIONS,4.425,2.75,0,1,3,5,9,0,1,2,5,8
5692,215102,2151.02,2774274.30975174,8182.358919068287,34.06499478899219,-118.345613898801,524,FORWARD RECOVERY SOLUTIONS,5.213,3.239,0,0,3,5,8,0,0,2,5,8
5693,216100,2161.00,7265854.494017113,11195.402907787,34.05693039298135,-118.33798428192866,524,FORWARD RECOVERY SOLUTIONS,5.784,3.594,0,0,3,5,8,0,0,2,5,8
5694,216201,2162.01,4971501.994861822,10417.189469354784,34.05940419048743,-118.34771509108405,524,FORWARD RECOVERY SOLUTIONS,4.914,3.053,0,1,3,5,8,0,0,2,5,8
5695,216202,2162.02,5409279.50694711,10216.26036774881,34.05503827828797,-118.3487487273839,524,FORWARD RECOVERY SOLUTIONS,4.786,2.974,0,1,3,5,8,0,1,2,5,8
5696,216301,2163.01,6069451.382060696,11388.509845702873,34.06111787347007,-118.36813433671821,524,FORWARD RECOVERY SOLUTIONS,3.095,1.923,0,2,3,5,9,0,1,3,5,9
5697,216302,2163.02,7631337.936922758,11342.46493601306,34.05906716102887,-118.35752134124462,524,FORWARD RECOVERY SOLUTIONS,4.013,2.493,0,1,3,5,9,0,1,2,5,8
5698,216401,2164.01,4429446.711557465,8621.81641782717,34.056705087172425,-118.37974432926485,524,FORWARD RECOVERY SOLUTIONS,1.949,1.211,0,2,3,5,10,0,2,3,5,9
5699,216402,2164.02,2469654.557214997,6401.202012599766,34.06115833573056,-118.38044856928651,524,FORWARD RECOVERY SOLUTIONS,2.017,1.254,0,2,3,5,10,0,2,3,5,9
5700,216700,2167.00,8373696.287600326,11709.653539346571,34.04824989910466,-118.37196124075464,524,FORWARD RECOVERY SOLUTIONS,2.729,1.696,0,2,4,5,9,0,2,3,5,8
5701,216800,2168.00,7963392.146872052,11547.785771131888,34.05578892520983,-118.37061652650125,524,FORWARD RECOVERY SOLUTIONS,2.776,1.725,0,2,3,5,9,0,2,3,5,9
5702,216901,2169.01,7568795.035428764,12077.371874297827,34.04756130669751,-118.3635989045988,524,FORWARD RECOVERY SOLUTIONS,3.496,2.173,0,2,4,5,8,0,2,3,5,8
5703,216902,2169.02,4212778.105704095,9165.244633624096,34.05421687864091,-118.36226084957073,524,FORWARD RECOVERY SOLUTIONS,3.54,2.2,0,1,3,5,9,0,1,3,5,8
5704,217001,2170.01,5904316.173816548,10940.793616640538,34.052388434308,-118.38704218519008,524,FORWARD RECOVERY SOLUTIONS,1.274,0.791,0,2,3,5,10,1,2,3,5,9
5705,217002,2170.02,8302513.96013131,11538.65678526552,34.04953818026381,-118.38050550652076,524,FORWARD RECOVERY SOLUTIONS,1.931,1.2,0,2,4,5,9,0,2,3,5,9
5706,217101,2171.01,4261607.468786891,9362.6058984759,34.0465289331842,-118.35547972754676,524,FORWARD RECOVERY SOLUTIONS,4.252,2.642,0,1,4,5,8,0,1,3,5,8
5707,217102,2171.02,5402500.471912728,9507.488687097144,34.050896633046804,-118.3538018384601,524,FORWARD RECOVERY SOLUTIONS,4.335,2.694,0,1,4,5,8,0,1,2,5,8
5708,217200,2172.00,9892604.841348493,15006.488704559262,34.04958888756761,-118.3424716003462,524,FORWARD RECOVERY SOLUTIONS,5.388,3.348,0,0,4,5,9,0,0,2,5,8
5709,218110,2181.10,6443295.400664715,12758.856672749132,34.04433024817076,-118.32756530637434,524,FORWARD RECOVERY SOLUTIONS,6.826,4.242,0,0,3,5,9,0,0,2,5,9
5710,218120,2181.20,4792188.031995472,8884.873610145149,34.04356793821856,-118.32068806551138,524,FORWARD RECOVERY SOLUTIONS,7.465,4.639,0,0,4,5,10,0,0,1,5,9
5711,218210,2182.10,4181546.303403679,8771.28053868117,34.04279556907143,-118.34231779483797,524,FORWARD RECOVERY SOLUTIONS,5.526,3.434,0,0,4,5,9,0,0,2,5,8
5712,218220,2182.20,7241641.64328905,11685.475195350655,34.04340603623238,-118.33490410749623,524,FORWARD RECOVERY SOLUTIONS,6.179,3.839,0,0,4,5,9,0,0,2,5,9
5713,218300,2183.00,9696120.914082719,17311.94686651625,34.04228687716097,-118.35491319965146,524,FORWARD RECOVERY SOLUTIONS,4.421,2.747,0,1,4,5,9,0,1,3,5,8
5714,218400,2184.00,7068249.549880198,12186.9978965962,34.036932690718444,-118.35924645110296,524,FORWARD RECOVERY SOLUTIONS,4.275,2.656,0,2,4,5,9,0,2,3,5,8
5715,218500,2185.00,5632253.484012017,11047.408243667802,34.037390530827786,-118.35058161690847,524,FORWARD RECOVERY SOLUTIONS,4.982,3.095,0,1,4,5,9,0,0,2,5,8
5716,218600,2186.00,4635201.6100698635,8987.927361125086,34.0371886473562,-118.34275561895332,524,FORWARD RECOVERY SOLUTIONS,5.664,3.519,0,0,4,5,9,0,0,2,5,9
5717,218701,2187.01,5919075.326947573,10687.11525964762,34.037393720618816,-118.33331800297634,524,FORWARD RECOVERY SOLUTIONS,6.483,4.028,0,0,5,5,10,0,0,2,5,9
5718,218702,2187.02,3871444.6393258935,10285.10166890225,34.03341225266261,-118.33378870021856,524,FORWARD RECOVERY SOLUTIONS,6.584,4.091,0,0,5,5,10,0,0,2,5,9
5719,218800,2188.00,4430870.266296611,9005.065425026403,34.03778459170209,-118.32302169706645,524,FORWARD RECOVERY SOLUTIONS,7.386,4.589,0,0,4,5,10,0,0,1,5,9
5720,218900,2189.00,7571353.924501532,11505.719820171338,34.032698997446694,-118.32302935378766,524,FORWARD RECOVERY SOLUTIONS,7.545,4.688,0,0,4,5,10,0,0,2,5,9
5721,219010,2190.10,4745319.716041261,9379.453747861286,34.02761921247734,-118.32293842655955,524,FORWARD RECOVERY SOLUTIONS,7.751,4.816,0,0,4,5,9,0,0,1,5,9
5722,219020,2190.20,7819937.955752921,11239.454510255104,34.02221316946169,-118.32268510354606,410,"DIVINE HEALTHCARE SERVICES, INC.",7.622,4.736,0,0,4,5,9,0,0,3,5,9
5723,219300,2193.00,7016026.5814918475,11233.622301808062,34.02676355549305,-118.33184212864789,524,FORWARD RECOVERY SOLUTIONS,7.04,4.375,0,0,4,5,10,0,0,3,5,9
5724,219500,2195.00,6001852.0478990255,10424.703406115303,34.02092391230703,-118.3405769554874,847,VISTA DEL MAR CHILD AND FAMILY SERVICES SUD OUTPATIENT TREATMENT PROGRAM,6.555,4.073,0,0,5,5,10,0,0,3,5,9
5725,219700,2197.00,11759434.434823273,16598.09316015714,34.02776098074679,-118.34908149184797,524,FORWARD RECOVERY SOLUTIONS,5.592,3.475,0,0,5,5,10,0,0,3,5,9
5726,219800,2198.00,4802120.484963249,9746.017506600863,34.02994385178661,-118.35477230418768,524,FORWARD RECOVERY SOLUTIONS,5.019,3.119,0,0,4,5,9,0,0,4,5,9
5727,219901,2199.01,5649851.874701164,10076.126203648864,34.02974255558152,-118.3605348191112,847,VISTA DEL MAR CHILD AND FAMILY SERVICES SUD OUTPATIENT TREATMENT PROGRAM,4.591,2.853,0,2,4,5,9,0,2,4,5,8
5728,219902,2199.02,8619894.370897751,13295.766529975983,34.030040260183014,-118.36868214488513,847,VISTA DEL MAR CHILD AND FAMILY SERVICES SUD OUTPATIENT TREATMENT PROGRAM,3.84,2.386,0,2,4,5,9,0,2,4,5,8
5729,220000,2200.00,10460254.676372522,12777.710792444703,34.02784549142135,-118.3402049889614,524,FORWARD RECOVERY SOLUTIONS,6.298,3.913,0,0,5,5,10,0,0,3,5,8
5730,220100,2201.00,10563286.051113041,16986.150023882303,34.02385441792141,-118.36671723351064,847,VISTA DEL MAR CHILD AND FAMILY SERVICES SUD OUTPATIENT TREATMENT PROGRAM,4.134,2.569,0,2,4,5,9,0,2,4,5,8
5731,221110,2211.10,2521209.3961154516,6926.353803745644,34.04572439925655,-118.28784093754862,413,YOU CAN ALCOHOL AND DRUG COUNSELING AND EDUCATION PROGRAM,9.554,5.937,0,0,1,6,10,0,0,0,6,10
5732,221120,2211.20,3417542.64541403,7524.851759288542,34.04210494122664,-118.28790937374075,413,YOU CAN ALCOHOL AND DRUG COUNSELING AND EDUCATION PROGRAM,9.152,5.687,0,0,1,6,11,0,0,0,6,10
5733,221210,2212.10,3861959.827470565,8419.212421632354,34.04366724828541,-118.30287537931851,524,FORWARD RECOVERY SOLUTIONS,9.088,5.647,0,0,3,6,11,0,0,0,6,9
5734,221220,2212.20,7097658.142576536,10529.477774704428,34.04357847831037,-118.29603358091974,413,YOU CAN ALCOHOL AND DRUG COUNSELING AND EDUCATION PROGRAM,9.371,5.823,0,0,2,6,11,0,0,0,6,9
5735,221302,2213.02,4974449.327302527,10183.103403739045,34.041750541254686,-118.3115042590738,524,FORWARD RECOVERY SOLUTIONS,8.333,5.178,0,0,3,5,10,0,0,0,6,8
5736,221303,2213.03,2518370.879425637,6486.093990205271,34.0453873312248,-118.3084506067541,524,FORWARD RECOVERY SOLUTIONS,8.554,5.316,0,0,3,5,10,0,0,0,6,9
5737,221304,2213.04,2446087.842331007,6306.611589293335,34.04536688287233,-118.31465827308303,524,FORWARD RECOVERY SOLUTIONS,7.987,4.963,0,0,3,5,10,0,0,1,6,9
5738,221401,2214.01,5837353.250507162,9623.44372465896,34.03389081946228,-118.31328162049746,524,FORWARD RECOVERY SOLUTIONS,8.365,5.198,0,0,4,5,10,0,0,0,6,9
5739,221402,2214.02,5729749.381524846,12853.692266229737,34.038447960043946,-118.30905963787929,524,FORWARD RECOVERY SOLUTIONS,8.622,5.358,0,0,4,5,10,0,0,0,6,9
5740,221500,2215.00,4098035.1213875557,8382.819429824958,34.034850382605434,-118.30464937787451,413,YOU CAN ALCOHOL AND DRUG COUNSELING AND EDUCATION PROGRAM,8.543,5.308,0,0,4,6,9,0,0,0,6,9
5741,221601,2216.01,3981517.7514944007,8298.430069476002,34.03482142920601,-118.29593874082796,413,YOU CAN ALCOHOL AND DRUG COUNSELING AND EDUCATION PROGRAM,8.403,5.221,0,0,2,6,10,0,0,0,6,9
5742,221602,2216.02,5627264.424133415,12004.50751793397,34.038434785481485,-118.29211492134073,413,YOU CAN ALCOHOL AND DRUG COUNSELING AND EDUCATION PROGRAM,8.766,5.447,0,0,1,6,10,0,0,0,6,10
5743,221710,2217.10,3530350.1288909074,8106.015673139368,34.03470315307126,-118.28764366115134,413,YOU CAN ALCOHOL AND DRUG COUNSELING AND EDUCATION PROGRAM,8.329,5.175,0,0,1,6,11,0,0,0,6,10
5744,221810,2218.10,3275832.740961944,7474.754665632496,34.030661623645585,-118.29231367146767,413,YOU CAN ALCOHOL AND DRUG COUNSELING AND EDUCATION PROGRAM,7.907,4.913,0,0,2,6,11,0,0,1,6,9
5745,221820,2218.20,2198662.4788583973,5840.352337603698,34.030457451115424,-118.2865106700564,413,YOU CAN ALCOHOL AND DRUG COUNSELING AND EDUCATION PROGRAM,7.854,4.88,0,0,1,6,11,0,0,1,6,10
5746,221900,2219.00,4413475.86045281,10667.135124852193,34.026771986047336,-118.28957017683703,413,YOU CAN ALCOHOL AND DRUG COUNSELING AND EDUCATION PROGRAM,7.456,4.633,0,0,2,6,11,0,0,1,6,10
5747,222001,2220.01,5105293.148739629,9152.509540207837,34.0282002881469,-118.31329274508091,413,YOU CAN ALCOHOL AND DRUG COUNSELING AND EDUCATION PROGRAM,8.048,5.001,0,0,4,5,9,0,0,0,6,9
5748,222002,2220.02,7057954.580780072,10841.918687758585,34.02189621771223,-118.31329041512373,413,YOU CAN ALCOHOL AND DRUG COUNSELING AND EDUCATION PROGRAM,7.39,4.592,0,0,4,5,9,0,0,2,6,9
5749,222100,2221.00,5155222.424860391,10486.772071118576,34.02732188005218,-118.30238990351106,413,YOU CAN ALCOHOL AND DRUG COUNSELING AND EDUCATION PROGRAM,7.681,4.773,0,0,4,6,9,0,0,1,6,9
5750,222200,2222.00,5186787.013646935,10532.844579906958,34.030921577772816,-118.30242779633173,413,YOU CAN ALCOHOL AND DRUG COUNSELING AND EDUCATION PROGRAM,8.073,5.016,0,0,4,6,9,0,0,0,6,9
5751,222500,2225.00,7023063.34478006,10606.607616378667,34.02185456303402,-118.3045629804205,413,YOU CAN ALCOHOL AND DRUG COUNSELING AND EDUCATION PROGRAM,7.137,4.435,0,0,4,6,9,0,0,1,6,9
5752,222600,2226.00,7017410.722675115,10585.617818767398,34.02184726885012,-118.2958831780298,413,YOU CAN ALCOHOL AND DRUG COUNSELING AND EDUCATION PROGRAM,6.973,4.333,0,0,2,6,10,0,0,1,6,9
